N,long_orig,lat_orig,name,fclass,additional_info,zone,buckets,time_windows,closed,type,id,lat_snapped_trucktest,long_snapped_trucktest,snapped_dist_trucktest
2155.0,-74.00552344,40.67677578,1512,1.0,1512.0,BK2_3,1.0,,0.0,Customer,,40.676905,-74.005462,15.149690445
2156.0,-74.00552344,40.67677578,1496,1.0,1496.0,BK2_3,1.0,,0.0,Customer,,40.676905,-74.005462,15.149690445
2157.0,-73.88159796,40.6670543,1229,1.0,1229.0,BK4,1.0,,0.0,Customer,,40.667038,-73.881707,9.282010143
2158.0,-73.91308191,40.68819225,676,1.0,676.0,BK1,1.0,,0.0,Customer,,40.688089,-73.9129,18.769292344
2159.0,-73.91467599,40.64922133,2249,1.0,2249.0,BK2_3,1.0,,0.0,Customer,,40.649228,-73.914661,1.349116903
2160.0,-73.958262,40.66814344,1866,1.0,1866.0,BK2_3,1.0,,0.0,Customer,,40.667902,-73.958346,27.839428348
2161.0,-74.0055949,40.65305203,1666,1.0,1666.0,BK2_3,1.0,,0.0,Customer,,40.653068,-74.005617,2.691167944
2162.0,-73.92396469,40.68756744,982,1.0,982.0,BK1,1.0,,0.0,Customer,,40.687775,-73.924006,23.136603276
2163.0,-73.90816587,40.66522967,2168,1.0,2168.0,BK4,1.0,,0.0,Customer,,40.665309,-73.907685,41.521017161
2164.0,-73.92274333,40.6620832,2271,0.0,2271.0,BK2_3,1.0,,0.0,Customer,,40.662163,-73.922834,11.642315665
2165.0,-73.92274333,40.6620832,2302,0.0,2302.0,BK2_3,1.0,,0.0,Customer,,40.662163,-73.922834,11.642315665
2166.0,-73.92274333,40.6620832,2536,0.0,2536.0,BK2_3,5.0,,0.0,Customer,,40.662163,-73.922834,11.642315665
2167.0,-73.91467599,40.64922133,2414,1.0,2414.0,BK2_3,1.0,,0.0,Customer,,40.649228,-73.914661,1.349116903
2168.0,-73.95632346,40.70356636,732,1.0,732.0,BK1,1.0,,0.0,Customer,,40.703531,-73.95628,5.428899366
2169.0,-73.91059805,40.6204103,2886,1.0,2886.0,BK4,1.0,,0.0,Customer,,40.620425,-73.910576,2.490807604
2170.0,-74.00552344,40.67677578,1507,1.0,1507.0,BK2_3,1.0,,0.0,Customer,,40.676905,-74.005462,15.149690445
2171.0,-73.92939305,40.6526312,2365,1.0,2365.0,BK2_3,1.0,,0.0,Customer,,40.652626,-73.929464,6.272399748
2172.0,-73.98102622,40.64693948,1706,1.0,1706.0,BK2_3,1.0,,0.0,Customer,,40.646909,-73.981276,21.396842593
2173.0,-73.98102622,40.64693948,1692,1.0,1692.0,BK2_3,1.0,,0.0,Customer,,40.646909,-73.981276,21.396842593
2174.0,-73.93220423,40.69041206,616,1.0,616.0,BK1,1.0,,0.0,Customer,,40.690577,-73.932238,18.643567275
2175.0,-73.93220423,40.69041206,806,0.0,806.0,BK1,5.0,,0.0,Customer,,40.690577,-73.932238,18.643567275
2176.0,-73.93220423,40.69041206,572,0.0,572.0,BK1,1.0,,0.0,Customer,,40.690577,-73.932238,18.643567275
2177.0,-73.93220423,40.69041206,598,0.0,598.0,BK1,1.0,,0.0,Customer,,40.690577,-73.932238,18.643567275
2178.0,-73.93220423,40.69041206,805,0.0,805.0,BK1,5.0,,0.0,Customer,,40.690577,-73.932238,18.643567275
2179.0,-73.93220423,40.69041206,571,0.0,571.0,BK1,1.0,,0.0,Customer,,40.690577,-73.932238,18.643567275
2180.0,-73.93220423,40.69041206,597,0.0,597.0,BK1,1.0,,0.0,Customer,,40.690577,-73.932238,18.643567275
2181.0,-73.96526587,40.6988044,629,1.0,629.0,BK1,1.0,,0.0,Customer,,40.69898,-73.966015,66.54984376
2182.0,-73.9005201,40.67015493,1297,1.0,1297.0,BK4,1.0,,0.0,Customer,,40.670195,-73.900249,23.339446343
2183.0,-73.96051916,40.70697176,210,1.0,210.0,BK1,1.0,,0.0,Customer,,40.706779,-73.960296,28.313358294
2184.0,-73.89170176,40.65361487,2601,0.0,2601.0,BK4,1.0,,0.0,Customer,,40.653756,-73.891368,32.269895862
2185.0,-73.89170176,40.65361487,2740,0.0,2740.0,BK4,5.0,,0.0,Customer,,40.653756,-73.891368,32.269895862
2186.0,-73.89170176,40.65361487,2581,0.0,2581.0,BK4,1.0,,0.0,Customer,,40.653756,-73.891368,32.269895862
2187.0,-73.93266722,40.67323394,1842,1.0,1842.0,BK2_3,1.0,,0.0,Customer,,40.673364,-73.932659,14.582340148
2188.0,-73.90507534,40.63242156,2789,1.0,2789.0,BK4,1.0,,0.0,Customer,,40.632391,-73.905039,4.680311515
2189.0,-73.98573844,40.68454445,1456,1.0,1456.0,BK2_3,1.0,,0.0,Customer,,40.684807,-73.985562,32.893509198
2190.0,-73.9488804,40.66071769,2087,0.0,2087.0,BK2_3,5.0,,0.0,Customer,,40.660936,-73.948906,24.396658739
2191.0,-73.9488804,40.66071769,1931,0.0,1931.0,BK2_3,1.0,,0.0,Customer,,40.660936,-73.948906,24.396658739
2192.0,-73.9488804,40.66071769,1947,0.0,1947.0,BK2_3,1.0,,0.0,Customer,,40.660936,-73.948906,24.396658739
2193.0,-73.96649914,40.68062504,1792,1.0,1792.0,BK2_3,1.0,,0.0,Customer,,40.680704,-73.966471,8.979273324
2194.0,-73.96649914,40.68062504,1796,1.0,1796.0,BK2_3,1.0,,0.0,Customer,,40.680704,-73.966471,8.979273324
2195.0,-73.91467599,40.64922133,2350,1.0,2350.0,BK2_3,1.0,,0.0,Customer,,40.649228,-73.914661,1.349116903
2196.0,-73.99171303,40.66657937,1713,1.0,1713.0,BK2_3,1.0,,0.0,Customer,,40.666598,-73.991751,3.712374544
2197.0,-73.95449192,40.66223818,1959,1.0,1959.0,BK2_3,1.0,,0.0,Customer,,40.662126,-73.954479,12.58912768
2198.0,-73.93956248,40.71176988,219,1.0,219.0,BK1,1.0,,0.0,Customer,,40.71141,-73.939219,49.186230684
2199.0,-73.93956248,40.71176988,173,1.0,173.0,BK1,1.0,,0.0,Customer,,40.71141,-73.939219,49.186230684
2200.0,-73.93956248,40.71176988,174,1.0,174.0,BK1,1.0,,0.0,Customer,,40.71141,-73.939219,49.186230684
2201.0,-73.93956248,40.71176988,175,1.0,175.0,BK1,1.0,,0.0,Customer,,40.71141,-73.939219,49.186230684
2202.0,-73.93956248,40.71176988,176,1.0,176.0,BK1,1.0,,0.0,Customer,,40.71141,-73.939219,49.186230684
2203.0,-73.89750187,40.67678231,1253,1.0,1253.0,BK4,1.0,,0.0,Customer,,40.676835,-73.897128,31.935831015
2204.0,-73.91534474,40.66831084,2171,1.0,2171.0,BK4,1.0,,0.0,Customer,,40.668324,-73.91526,7.226075485
2205.0,-73.9079182,40.61562833,2863,1.0,2863.0,BK4,1.0,,0.0,Customer,,40.615217,-73.908573,71.528099877
2206.0,-74.01797976,40.6481423,1613,1.0,1613.0,BK2_3,1.0,,0.0,Customer,,40.648123,-74.017948,3.703251354
2207.0,-73.8597631,40.66495358,1262,1.0,1262.0,BK4,1.0,,0.0,Customer,,40.664953,-73.859897,11.247257492
2208.0,-73.89679328,40.67437755,1214,1.0,1214.0,BK4,1.0,,0.0,Customer,,40.674357,-73.896785,2.260792723
2209.0,-73.92274333,40.6620832,2408,1.0,2408.0,BK2_3,1.0,,0.0,Customer,,40.662163,-73.922834,11.642315665
2210.0,-73.94178514,40.65812495,2049,1.0,2049.0,BK2_3,1.0,,0.0,Customer,,40.65814,-73.941325,39.172961089
2211.0,-73.92643881,40.65695781,2335,1.0,2335.0,BK2_3,1.0,,0.0,Customer,,40.656905,-73.92643,6.136128836
2212.0,-73.9432541,40.70880046,149,1.0,149.0,BK1,1.0,,0.0,Customer,,40.7088,-73.943253,0.11104678700000001
2213.0,-73.92489205,40.61352382,2764,1.0,2764.0,BK4,1.0,,0.0,Customer,,40.613501,-73.925286,33.696712454
2214.0,-73.92674437,40.68407859,561,0.0,561.0,BK1,1.0,,0.0,Customer,,40.684128,-73.926311,36.944919907
2215.0,-73.92674437,40.68407859,560,0.0,560.0,BK1,1.0,,0.0,Customer,,40.684128,-73.926311,36.944919907
2216.0,-73.92674437,40.68407859,618,0.0,618.0,BK1,5.0,,0.0,Customer,,40.684128,-73.926311,36.944919907
2217.0,-73.89750187,40.67678231,1250,1.0,1250.0,BK4,1.0,,0.0,Customer,,40.676835,-73.897128,31.935831015
2218.0,-73.98299466,40.65243328,1683,1.0,1683.0,BK2_3,1.0,,0.0,Customer,,40.652707,-73.983205,35.462683518
2219.0,-73.98299466,40.65243328,1688,1.0,1688.0,BK2_3,1.0,,0.0,Customer,,40.652707,-73.983205,35.462683518
2220.0,-73.91716087,40.66877891,2190,1.0,2190.0,BK4,1.0,,0.0,Customer,,40.668731,-73.917148,5.207893811
2221.0,-73.86528395,40.66239584,1198,1.0,1198.0,BK4,1.0,,0.0,Customer,,40.662228,-73.865237,18.897666851
2222.0,-73.86528395,40.66239584,1199,1.0,1199.0,BK4,1.0,,0.0,Customer,,40.662228,-73.865237,18.897666851
2223.0,-73.89655055,40.6813049,1059,0.0,1059.0,BK4,1.0,,0.0,Customer,,40.681306,-73.896569,1.357339749
2224.0,-73.89655055,40.6813049,1063,0.0,1063.0,BK4,1.0,,0.0,Customer,,40.681306,-73.896569,1.357339749
2225.0,-73.89655055,40.6813049,1187,0.0,1187.0,BK4,5.0,,0.0,Customer,,40.681306,-73.896569,1.357339749
2226.0,-73.95053146,40.68060479,682,1.0,682.0,BK1,1.0,,0.0,Customer,,40.680443,-73.950546,17.812536113
2227.0,-73.88959439,40.64183225,2412,1.0,2412.0,BK2_3,1.0,,0.0,Customer,,40.641824,-73.889605,1.076959454
2228.0,-73.88959439,40.64183225,2361,1.0,2361.0,BK2_3,1.0,,0.0,Customer,,40.641824,-73.889605,1.076959454
2229.0,-73.88959439,40.64183225,2360,1.0,2360.0,BK2_3,1.0,,0.0,Customer,,40.641824,-73.889605,1.076959454
2230.0,-73.88039139,40.65873778,1132,0.0,1132.0,BK4,1.0,,0.0,Customer,,40.658879,-73.880499,18.095828358
2231.0,-73.88039139,40.65873778,1329,0.0,1329.0,BK4,5.0,,0.0,Customer,,40.658879,-73.880499,18.095828358
2232.0,-73.88039139,40.65873778,1072,0.0,1072.0,BK4,1.0,,0.0,Customer,,40.658879,-73.880499,18.095828358
2233.0,-73.88039139,40.65873778,1323,0.0,1323.0,BK4,5.0,,0.0,Customer,,40.658879,-73.880499,18.095828358
2234.0,-73.88039139,40.65873778,1204,1.0,1204.0,BK4,1.0,,0.0,Customer,,40.658879,-73.880499,18.095828358
2235.0,-73.88039139,40.65873778,1213,1.0,1213.0,BK4,1.0,,0.0,Customer,,40.658879,-73.880499,18.095828358
2236.0,-73.88039139,40.65873778,1126,0.0,1126.0,BK4,1.0,,0.0,Customer,,40.658879,-73.880499,18.095828358
2237.0,-73.88039139,40.65873778,1066,0.0,1066.0,BK4,1.0,,0.0,Customer,,40.658879,-73.880499,18.095828358
2238.0,-73.9573994,40.61427338,2861,1.0,2861.0,BK4,1.0,,0.0,Customer,,40.614273,-73.957397,0.0
2239.0,-73.91059805,40.6204103,2693,0.0,2693.0,BK4,1.0,,0.0,Customer,,40.620425,-73.910576,2.490807604
2240.0,-73.91059805,40.6204103,2925,0.0,2925.0,BK4,5.0,,0.0,Customer,,40.620425,-73.910576,2.490807604
2241.0,-73.91059805,40.6204103,2636,0.0,2636.0,BK4,1.0,,0.0,Customer,,40.620425,-73.910576,2.490807604
2242.0,-74.00928879,40.64967358,1679,1.0,1679.0,BK2_3,1.0,,0.0,Customer,,40.649689,-74.00932,2.894103382
2243.0,-73.90507534,40.63242156,2827,1.0,2827.0,BK4,1.0,,0.0,Customer,,40.632391,-73.905039,4.680311515
2244.0,-73.95687878,40.67873687,1852,1.0,1852.0,BK2_3,1.0,,0.0,Customer,,40.678698,-73.956894,4.619340774
2245.0,-73.95687878,40.67873687,1851,1.0,1851.0,BK2_3,1.0,,0.0,Customer,,40.678698,-73.956894,4.619340774
2246.0,-73.90963681,40.64995733,2411,1.0,2411.0,BK2_3,1.0,,0.0,Customer,,40.650479,-73.909631,58.079174919
2247.0,-73.9338519,40.63660288,2463,1.0,2463.0,BK2_3,1.0,,0.0,Customer,,40.636619,-73.933611,20.543858139
2248.0,-73.94602889,40.70306622,63,1.0,63.0,BK1,1.0,,0.0,Customer,,40.703086,-73.946012,2.511583866
2249.0,-73.94602889,40.70306622,96,1.0,96.0,BK1,1.0,,0.0,Customer,,40.703086,-73.946012,2.511583866
2250.0,-73.94602889,40.70306622,135,1.0,135.0,BK1,1.0,,0.0,Customer,,40.703086,-73.946012,2.511583866
2251.0,-73.94602889,40.70306622,117,1.0,117.0,BK1,1.0,,0.0,Customer,,40.703086,-73.946012,2.511583866
2252.0,-73.94602889,40.70306622,109,1.0,109.0,BK1,1.0,,0.0,Customer,,40.703086,-73.946012,2.511583866
2253.0,-73.94602889,40.70306622,74,1.0,74.0,BK1,1.0,,0.0,Customer,,40.703086,-73.946012,2.511583866
2254.0,-73.93705824,40.69525124,625,1.0,625.0,BK1,1.0,,0.0,Customer,,40.695267,-73.93706,1.794747179
2255.0,-73.93705824,40.69525124,563,0.0,563.0,BK1,1.0,,0.0,Customer,,40.695267,-73.93706,1.794747179
2256.0,-73.93705824,40.69525124,797,0.0,797.0,BK1,5.0,,0.0,Customer,,40.695267,-73.93706,1.794747179
2257.0,-73.93705824,40.69525124,589,0.0,589.0,BK1,1.0,,0.0,Customer,,40.695267,-73.93706,1.794747179
2258.0,-73.91810083,40.68986064,700,1.0,700.0,BK1,1.0,,0.0,Customer,,40.689894,-73.918156,6.121806614
2259.0,-73.97473549,40.6731518,1593,0.0,1593.0,BK2_3,1.0,,0.0,Customer,,40.673338,-73.974616,23.025756141
2260.0,-73.97473549,40.6731518,1727,0.0,1727.0,BK2_3,5.0,,0.0,Customer,,40.673338,-73.974616,23.025756141
2261.0,-73.97473549,40.6731518,1606,0.0,1606.0,BK2_3,1.0,,0.0,Customer,,40.673338,-73.974616,23.025756141
2262.0,-73.91601488,40.68451807,677,1.0,677.0,BK1,1.0,,0.0,Customer,,40.684209,-73.915954,34.601495885
2263.0,-73.90377734,40.66882185,2179,1.0,2179.0,BK4,1.0,,0.0,Customer,,40.668828,-73.903746,2.76196296
2264.0,-73.96830381,40.678675,1744,0.0,1744.0,BK2_3,1.0,,0.0,Customer,,40.678715,-73.968487,15.793057115
2265.0,-73.96830381,40.678675,1899,0.0,1899.0,BK2_3,5.0,,0.0,Customer,,40.678715,-73.968487,15.793057115
2266.0,-73.96830381,40.678675,1770,0.0,1770.0,BK2_3,1.0,,0.0,Customer,,40.678715,-73.968487,15.793057115
2267.0,-73.96830381,40.678675,1765,0.0,1765.0,BK2_3,1.0,,0.0,Customer,,40.678715,-73.968487,15.793057115
2268.0,-73.96830381,40.678675,1749,0.0,1749.0,BK2_3,1.0,,0.0,Customer,,40.678715,-73.968487,15.793057115
2269.0,-73.96830381,40.678675,1904,0.0,1904.0,BK2_3,5.0,,0.0,Customer,,40.678715,-73.968487,15.793057115
2270.0,-73.87046441,40.67081522,1237,1.0,1237.0,BK4,1.0,,0.0,Customer,,40.670838,-73.870308,13.766887534
2271.0,-73.87046441,40.67081522,1146,0.0,1146.0,BK4,1.0,,0.0,Customer,,40.670838,-73.870308,13.766887534
2272.0,-73.87046441,40.67081522,1266,1.0,1266.0,BK4,1.0,,0.0,Customer,,40.670838,-73.870308,13.766887534
2273.0,-73.87046441,40.67081522,1343,0.0,1343.0,BK4,5.0,,0.0,Customer,,40.670838,-73.870308,13.766887534
2274.0,-73.87046441,40.67081522,1086,0.0,1086.0,BK4,1.0,,0.0,Customer,,40.670838,-73.870308,13.766887534
2275.0,-73.91931124,40.68570294,658,1.0,658.0,BK1,1.0,,0.0,Customer,,40.686058,-73.919383,39.875707421
2276.0,-73.93358581,40.62403259,2480,1.0,2480.0,BK2_3,1.0,,0.0,Customer,,40.624052,-73.933246,28.862603267
2277.0,-73.86528395,40.66239584,1231,1.0,1231.0,BK4,1.0,,0.0,Customer,,40.662228,-73.865237,18.897666851
2278.0,-73.95150853,40.71392271,192,1.0,192.0,BK1,1.0,,0.0,Customer,,40.713918,-73.951585,6.539465631
2279.0,-73.90435232,40.67221661,1094,0.0,1094.0,BK4,1.0,,0.0,Customer,,40.672184,-73.904581,19.892484783
2280.0,-73.90435232,40.67221661,1351,0.0,1351.0,BK4,5.0,,0.0,Customer,,40.672184,-73.904581,19.892484783
2281.0,-73.90435232,40.67221661,1154,0.0,1154.0,BK4,1.0,,0.0,Customer,,40.672184,-73.904581,19.892484783
2282.0,-73.90435232,40.67221661,1049,0.0,1049.0,BK4,1.0,,0.0,Customer,,40.672184,-73.904581,19.892484783
2283.0,-73.90435232,40.67221661,1051,0.0,1051.0,BK4,1.0,,0.0,Customer,,40.672184,-73.904581,19.892484783
2284.0,-73.90435232,40.67221661,1056,0.0,1056.0,BK4,5.0,,0.0,Customer,,40.672184,-73.904581,19.892484783
2285.0,-73.9773793,40.69291905,376,1.0,376.0,BK2_3,1.0,,0.0,Customer,,40.692883,-73.97772,29.138494346
2286.0,-73.90995451,40.69022884,924,1.0,924.0,BK1,1.0,,0.0,Customer,,40.690108,-73.909746,22.335068426
2287.0,-73.94983135,40.71073712,170,1.0,170.0,BK1,1.0,,0.0,Customer,,40.710648,-73.950141,28.074351225
2288.0,-73.92489205,40.61352382,2778,1.0,2778.0,BK4,1.0,,0.0,Customer,,40.613501,-73.925286,33.696712454
2289.0,-73.98693634,40.68042902,1453,1.0,1453.0,BK2_3,1.0,,0.0,Customer,,40.680291,-73.986589,33.198639274
2290.0,-73.87094086,40.65706064,1219,1.0,1219.0,BK4,1.0,,0.0,Customer,,40.657167,-73.871018,13.25737424
2291.0,-73.98712497,40.67603328,1521,1.0,1521.0,BK2_3,1.0,,0.0,Customer,,40.676062,-73.987183,6.080331695
2292.0,-73.95706142,40.68074723,1780,1.0,1780.0,BK2_3,1.0,,0.0,Customer,,40.680537,-73.957138,24.295810277
2293.0,-73.95706142,40.68074723,1782,1.0,1782.0,BK2_3,1.0,,0.0,Customer,,40.680537,-73.957138,24.295810277
2294.0,-73.95706142,40.68074723,1779,1.0,1779.0,BK2_3,1.0,,0.0,Customer,,40.680537,-73.957138,24.295810277
2295.0,-73.9338519,40.63660288,2506,1.0,2506.0,BK2_3,1.0,,0.0,Customer,,40.636619,-73.933611,20.543858139
2296.0,-73.92674437,40.68407859,715,1.0,715.0,BK1,1.0,,0.0,Customer,,40.684128,-73.926311,36.944919907
2297.0,-73.97024014,40.68490528,776,1.0,776.0,BK1,1.0,,0.0,Customer,,40.684908,-73.970221,1.4543962000000001
2298.0,-73.98712497,40.67603328,1517,1.0,1517.0,BK2_3,1.0,,0.0,Customer,,40.676062,-73.987183,6.080331695
2299.0,-73.93217364,40.69930105,889,1.0,889.0,BK1,1.0,,0.0,Customer,,40.699152,-73.932063,19.25707712
2300.0,-73.92674437,40.68407859,716,1.0,716.0,BK1,1.0,,0.0,Customer,,40.684128,-73.926311,36.944919907
2301.0,-73.89907631,40.67977591,1258,1.0,1258.0,BK4,1.0,,0.0,Customer,,40.679557,-73.899072,24.213301687
2302.0,-73.93217364,40.69930105,888,1.0,888.0,BK1,1.0,,0.0,Customer,,40.699152,-73.932063,19.25707712
2303.0,-73.87422437,40.68233397,1128,0.0,1128.0,BK4,1.0,,0.0,Customer,,40.682382,-73.873914,26.55906183
2304.0,-73.87422437,40.68233397,1325,0.0,1325.0,BK4,5.0,,0.0,Customer,,40.682382,-73.873914,26.55906183
2305.0,-73.87422437,40.68233397,1068,0.0,1068.0,BK4,1.0,,0.0,Customer,,40.682382,-73.873914,26.55906183
2306.0,-73.93220423,40.69041206,673,1.0,673.0,BK1,1.0,,0.0,Customer,,40.690577,-73.932238,18.643567275
2307.0,-73.94380102,40.69122567,638,1.0,638.0,BK1,1.0,,0.0,Customer,,40.691488,-73.943854,29.314528505
2308.0,-73.94380102,40.69122567,642,1.0,642.0,BK1,1.0,,0.0,Customer,,40.691488,-73.943854,29.314528505
2309.0,-73.97905479,40.68752764,539,0.0,539.0,BK2_3,3.0,,0.0,Customer,,40.687517,-73.97917699999999,10.206511083
2310.0,-73.97905479,40.68752764,464,1.0,464.0,BK2_3,1.0,,0.0,Customer,,40.687517,-73.97917699999999,10.206511083
2311.0,-73.90561057,40.65419095,2201,1.0,2201.0,BK4,1.0,,0.0,Customer,,40.654204,-73.905512,8.347336650999999
2312.0,-73.90274437,40.66601609,2181,1.0,2181.0,BK4,1.0,,0.0,Customer,,40.665974,-73.903032,24.460768024
2313.0,-73.99106489,40.66049805,1700,1.0,1700.0,BK2_3,1.0,,0.0,Customer,,40.660371,-73.990851,23.144044315
2314.0,-73.99106489,40.66049805,1701,1.0,1701.0,BK2_3,1.0,,0.0,Customer,,40.660371,-73.990851,23.144044315
2315.0,-73.97831153,40.64521772,1686,1.0,1686.0,BK2_3,1.0,,0.0,Customer,,40.645281,-73.978322,7.069122868
2316.0,-73.91859497,40.65827073,2347,1.0,2347.0,BK2_3,1.0,,0.0,Customer,,40.658376,-73.918432,17.915960916
2317.0,-73.94000585,40.70399937,122,1.0,122.0,BK1,1.0,,0.0,Customer,,40.703998,-73.940002,0.11104678700000001
2318.0,-73.94000585,40.70399937,121,1.0,121.0,BK1,1.0,,0.0,Customer,,40.703998,-73.940002,0.11104678700000001
2319.0,-73.94000585,40.70399937,93,1.0,93.0,BK1,1.0,,0.0,Customer,,40.703998,-73.940002,0.11104678700000001
2320.0,-73.94000585,40.70399937,78,1.0,78.0,BK1,1.0,,0.0,Customer,,40.703998,-73.940002,0.11104678700000001
2321.0,-73.92705149,40.68854697,689,1.0,689.0,BK1,1.0,,0.0,Customer,,40.688529,-73.927187,11.885906008
2322.0,-74.01256015,40.65917285,1678,1.0,1678.0,BK2_3,1.0,,0.0,Customer,,40.657731,-74.013812,191.955002641
2323.0,-73.88391166,40.68200429,1201,1.0,1201.0,BK4,1.0,,0.0,Customer,,40.681956,-73.88423,27.471578349
2324.0,-73.91374335,40.6859614,977,1.0,977.0,BK1,1.0,,0.0,Customer,,40.68599,-73.913791,5.114019785
2325.0,-73.90623711,40.60565684,2892,1.0,2892.0,BK4,1.0,,0.0,Customer,,40.605331,-73.905292,87.571874558
2326.0,-74.0083375,40.63354095,1632,1.0,1632.0,BK2_3,1.0,,0.0,Customer,,40.633707,-74.008165,23.59122615
2327.0,-73.89847036,40.63614743,2423,1.0,2423.0,BK2_3,1.0,,0.0,Customer,,40.636059,-73.898587,14.031157474
2328.0,-73.89847036,40.63614743,2357,1.0,2357.0,BK2_3,1.0,,0.0,Customer,,40.636059,-73.898587,14.031157474
2329.0,-73.86886304,40.67366279,1206,1.0,1206.0,BK4,1.0,,0.0,Customer,,40.673698,-73.868625,20.723231258
2330.0,-73.86886304,40.67366279,1223,1.0,1223.0,BK4,1.0,,0.0,Customer,,40.673698,-73.868625,20.723231258
2331.0,-73.95992254,40.67104246,1974,1.0,1974.0,BK2_3,1.0,,0.0,Customer,,40.671077,-73.95991,3.932295444
2332.0,-73.9141134,40.63959929,2681,0.0,2681.0,BK4,1.0,,0.0,Customer,,40.639624,-73.914077,4.312319669
2333.0,-73.9141134,40.63959929,2624,0.0,2624.0,BK4,1.0,,0.0,Customer,,40.639624,-73.914077,4.312319669
2334.0,-73.9141134,40.63959929,2912,0.0,2912.0,BK4,5.0,,0.0,Customer,,40.639624,-73.914077,4.312319669
2335.0,-73.92988936,40.6553945,2469,1.0,2469.0,BK2_3,1.0,,0.0,Customer,,40.655398,-73.929886,0.22209162200000002
2336.0,-73.89994126,40.65127177,2808,1.0,2808.0,BK4,1.0,,0.0,Customer,,40.651736,-73.900471,68.340886183
2337.0,-73.93266722,40.67323394,1813,1.0,1813.0,BK2_3,1.0,,0.0,Customer,,40.673364,-73.932659,14.582340148
2338.0,-73.91271739,40.65913024,2204,1.0,2204.0,BK4,1.0,,0.0,Customer,,40.659103,-73.9129,15.511410796
2339.0,-73.93671486,40.69762596,753,1.0,753.0,BK1,1.0,,0.0,Customer,,40.69759,-73.936706,3.835667491
2340.0,-73.99455677,40.69665622,305,0.0,305.0,BK2_3,1.0,,0.0,Customer,,40.696591,-73.994328,20.863230723
2341.0,-73.99455677,40.69665622,321,0.0,321.0,BK2_3,1.0,,0.0,Customer,,40.696591,-73.994328,20.863230723
2342.0,-73.99455677,40.69665622,547,0.0,547.0,BK2_3,5.0,,0.0,Customer,,40.696591,-73.994328,20.863230723
2343.0,-73.91809833,40.70192845,1014,1.0,1014.0,BK1,1.0,,0.0,Customer,,40.701911,-73.91807,2.958539949
2344.0,-73.92705149,40.68854697,617,1.0,617.0,BK1,1.0,,0.0,Customer,,40.688529,-73.927187,11.885906008
2345.0,-73.90427258,40.66812265,2160,1.0,2160.0,BK4,1.0,,0.0,Customer,,40.668014,-73.904247,12.099211371
2346.0,-73.90427258,40.66812265,2162,1.0,2162.0,BK4,1.0,,0.0,Customer,,40.668014,-73.904247,12.099211371
2347.0,-73.90427258,40.66812265,2212,0.0,2212.0,BK4,5.0,,0.0,Customer,,40.668014,-73.904247,12.099211371
2348.0,-73.90427258,40.66812265,2133,0.0,2133.0,BK4,1.0,,0.0,Customer,,40.668014,-73.904247,12.099211371
2349.0,-73.90427258,40.66812265,2108,0.0,2108.0,BK4,1.0,,0.0,Customer,,40.668014,-73.904247,12.099211371
2350.0,-73.90262141,40.67094946,2139,0.0,2139.0,BK4,1.0,,0.0,Customer,,40.67089,-73.902603,6.56433523
2351.0,-73.90262141,40.67094946,2219,0.0,2219.0,BK4,5.0,,0.0,Customer,,40.67089,-73.902603,6.56433523
2352.0,-73.90262141,40.67094946,2114,0.0,2114.0,BK4,1.0,,0.0,Customer,,40.67089,-73.902603,6.56433523
2353.0,-73.95458439,40.64739663,1965,1.0,1965.0,BK2_3,1.0,,0.0,Customer,,40.647383,-73.954911,27.874912737
2354.0,-73.92674437,40.68407859,714,1.0,714.0,BK1,1.0,,0.0,Customer,,40.684128,-73.926311,36.944919907
2355.0,-73.9076554,40.62548924,2573,1.0,2573.0,BK4,1.0,,0.0,Customer,,40.625102,-73.907949,49.601398817
2356.0,-73.9076554,40.62548924,2572,1.0,2572.0,BK4,1.0,,0.0,Customer,,40.625102,-73.907949,49.601398817
2357.0,-74.00928879,40.64967358,1640,1.0,1640.0,BK2_3,1.0,,0.0,Customer,,40.649689,-74.00932,2.894103382
2358.0,-74.00928879,40.64967358,1641,1.0,1641.0,BK2_3,1.0,,0.0,Customer,,40.649689,-74.00932,2.894103382
2359.0,-73.89982041,40.67631113,1267,1.0,1267.0,BK4,1.0,,0.0,Customer,,40.676302,-73.899879,5.253450544
2360.0,-73.91282081,40.67387228,1912,1.0,1912.0,BK2_3,1.0,,0.0,Customer,,40.674082,-73.912798,23.165672133
2361.0,-73.91282081,40.67387228,1911,1.0,1911.0,BK2_3,1.0,,0.0,Customer,,40.674082,-73.912798,23.165672133
2362.0,-73.95933512,40.67212707,1868,1.0,1868.0,BK2_3,1.0,,0.0,Customer,,40.671904,-73.959417,25.715443006
2363.0,-73.94724832,40.72174019,154,1.0,154.0,BK1,1.0,,0.0,Customer,,40.721775,-73.947094,13.709971337
2364.0,-73.97803998,40.64948423,1604,0.0,1604.0,BK2_3,1.0,,0.0,Customer,,40.649528,-73.977621,36.054432348
2365.0,-73.97803998,40.64948423,1591,0.0,1591.0,BK2_3,1.0,,0.0,Customer,,40.649528,-73.977621,36.054432348
2366.0,-73.97803998,40.64948423,1725,0.0,1725.0,BK2_3,5.0,,0.0,Customer,,40.649528,-73.977621,36.054432348
2367.0,-73.97163937,40.62859056,1586,0.0,1586.0,BK2_3,1.0,,0.0,Customer,,40.628596,-73.971588,4.617396819
